high,medium,low,listing_id
0.726,0.266,0.008,6878254
0.303,0.694,0.003,6917456
0.751,0.187,0.062,6837671
0.839,0.127,0.034,7132784
0.697,0.272,0.031,6990713
0.9805,0.0135,0.006,7011213
0.202,0.755,0.043,6959720
0.947,0.048,0.005,6980096
0.224,0.734,0.042,6815699
0.866,0.117,0.017,7190163
0.2327166666666667,0.732,0.03528333333333334,6845431
0.907,0.079,0.014,7222944
0.771,0.173,0.056,7017351
0.756,0.128,0.116,7000716
0.987,0.01,0.003,7138289
0.853,0.113,0.034,6831445
0.9553333333333334,0.03866666666666666,0.006,7080461
0.968,0.023,0.009,7083843
0.019,0.828,0.153,7008220
0.901,0.086,0.013,7516708
0.981,0.016,0.003,7150276
0.299,0.7,0.001,6893776
0.134,0.849,0.017,6852899
0.967,0.024,0.009,7161396
0.878,0.115,0.007,7092661
0.645,0.319,0.036,6969773
0.3,0.691,0.009,6887599
0.893,0.084,0.023,6907964
0.957,0.036,0.007,6873357
0.206,0.772,0.022,6898111
0.995,0.004,0.001,6874967
0.958,0.04,0.002,7031029
0.283,0.083,0.634,7190067
0.25,0.7215,0.0285,6992922
0.902,0.087,0.011,6964284
0.035,0.904,0.061,6896242
0.943,0.052,0.005,6966921
0.983,0.014,0.003,7128045
0.966,0.03,0.004,6824181
0.964,0.032,0.004,7094982
0.909,0.087,0.004,6995423
0.923,0.065,0.012,7158909
0.17,0.145,0.685,7100034
0.217,0.749,0.034,7067270
0.219,0.7486666666666666,0.03233333333333333,7171228
0.92,0.08,0.0,6860846
0.943,0.052,0.005,6852878
0.8465,0.1285,0.025,6828610
0.173,0.775,0.052,7167388
0.995,0.005,0.0,7128773
0.893,0.0995,0.0075,7113649
0.16,0.76,0.08,6911927
0.184,0.106,0.71,7160727
0.146,0.785,0.069,7093803
0.895,0.091,0.014,7049550
0.086,0.795,0.119,6844961
0.954,0.036,0.01,7147285
0.968,0.027,0.005,7200040
0.997,0.003,0.0,7163105
0.948,0.037,0.015,6979273
0.28,0.085,0.635,6964873
0.166,0.193,0.641,6968745
0.204,0.729,0.067,7152097
0.317,0.673,0.01,7041206
0.976,0.023,0.001,6967959
0.882,0.103,0.015,7060793
0.965,0.029,0.006,6952841
0.739,0.244,0.017,7207550
0.11033333333333332,0.811,0.07866666666666668,7033174
0.895,0.081,0.024,6902078
0.94675,0.04625,0.007,7541220
0.817,0.128,0.055,6933632
0.063,0.697,0.24,6849771
0.959,0.037,0.004,6866546
0.844,0.121,0.035,6886538
0.939,0.048,0.013,7195943
0.981,0.013,0.006,6853251
0.085,0.731,0.184,6902392
0.095,0.158,0.747,6822362
0.963,0.035,0.002,7134552
0.975,0.023,0.002,7078272
0.936,0.057,0.007,7145392
0.936,0.054,0.01,7069178
0.828,0.122,0.05,7209408
0.111,0.7707999999999999,0.1182,7044073
0.994,0.006,0.0,7067931
0.103,0.853,0.044,6991825
0.209,0.762,0.029,6965350
0.974,0.012,0.014,7004101
0.994,0.006,0.0,7198704
0.941,0.048,0.011,7078603
0.643,0.252,0.105,7030253
0.932,0.0505,0.0175,6839490
0.909,0.074,0.017,7209947
0.931,0.057,0.012,7226690
0.941,0.05,0.009,7135718
0.831,0.11,0.059,6933509
0.323,0.66,0.017,7114379
0.174,0.779,0.047,7001458
0.178,0.791,0.031,6954059
0.8075,0.153,0.0395,6889295
0.981,0.014,0.005,7150407
0.9505,0.0455,0.004,7019098
0.05,0.717,0.233,7088195
0.239,0.737,0.024,6957848
0.95,0.042,0.008,6824473
0.9095,0.0775,0.013,6916070
0.128,0.785,0.087,7003554
0.986,0.012,0.002,6812150
0.98,0.017,0.003,6813159
0.875,0.103,0.022,7156784
0.785,0.1275,0.0875,7044480
0.998,0.002,0.0,7112008
0.926,0.061,0.013,6980626
0.987,0.01,0.003,6992690
0.05288333333333334,0.8671166666666665,0.08,6975971
0.87,0.11,0.02,6911144
0.867,0.111,0.022,7069294
0.922,0.059,0.019,7485477
0.845,0.119,0.036,7031771
0.161,0.123,0.716,7159397
0.127,0.828,0.045,7110722
0.157,0.794,0.049,6948324
0.069,0.806,0.125,7087716
0.934,0.051,0.015,7124207
0.226,0.6735,0.1005,7131653
0.923,0.077,0.0,7015571
0.915,0.076,0.009,7140446
0.934,0.063,0.003,7233215
0.819,0.166,0.015,7224096
0.168,0.798,0.034,6985178
0.231,0.75,0.019,6889093
0.958,0.038,0.004,6875198
0.981,0.019,0.0,7022816
0.214,0.759,0.027,7160379
0.834,0.137,0.029,7064221
0.18,0.776,0.044,6981862
0.827,0.135,0.038,6907785
0.209,0.772,0.019,6820390
0.145,0.111,0.744,6976499
0.871,0.103,0.026,7162851
0.181,0.752,0.067,7104240
0.866,0.089,0.045,7167888
0.956,0.036,0.008,7004408
0.9465,0.0475,0.006,7123413
0.992,0.007,0.001,7230274
0.993,0.007,0.0,7070423
0.918,0.063,0.019,6980641
0.176,0.789,0.035,7014122
0.989,0.01,0.001,7073859
0.916,0.063,0.021,7000784
0.708,0.285,0.007,6830857
0.349,0.645,0.006,7211926
0.911,0.054,0.035,7036997
0.951,0.044,0.005,7005460
0.936,0.061,0.003,7198514
0.814,0.1301,0.0559,6920746
0.061,0.126,0.813,6966840
0.814,0.13625,0.04975,6846867
0.756,0.22066666666666665,0.02333333333333333,7039345
0.976,0.022,0.002,6994624
0.9605,0.0185,0.021,6814330
0.89,0.088,0.022,6886699
0.94,0.04,0.02,6992874
0.989,0.009,0.002,6984742
0.108,0.8413333333333334,0.050666666666666665,7094300
0.903,0.085,0.012,7000203
0.064,0.841,0.095,7049657
0.8115,0.147,0.0415,7066960
0.989,0.011,0.0,6836639
0.988,0.01,0.002,7048966
0.186,0.782,0.032,7062528
0.218,0.748,0.034,6895182
0.7715,0.119,0.1095,7065779
0.964,0.034,0.002,6858262
0.928,0.058,0.014,6957861
0.3025,0.68,0.0175,7104308
0.954,0.043,0.003,7141855
0.898,0.092,0.01,6955442
0.1685,0.7645,0.067,6939152
0.898,0.095,0.007,7163904
0.777,0.176,0.047,6858058
0.056,0.8826666666666667,0.06133333333333334,7129155
0.847,0.128,0.025,7203610
0.161,0.152,0.687,7196307
0.203,0.147,0.65,6844022
0.308,0.68,0.012,6847131
0.972,0.019,0.009,7127669
0.985,0.011,0.004,6904026
0.205,0.784,0.011,6889123
0.953,0.044,0.003,7061982
0.9515,0.0415,0.007,7047565
0.83,0.149,0.021,6970995
0.964,0.032,0.004,6831006
0.7795,0.1795,0.041,7043837
0.227,0.749,0.024,7108251
0.946,0.027,0.027,7080935
0.949,0.045,0.006,7065266
0.96,0.035,0.005,7075672
0.212,0.753,0.035,7026710
0.821,0.166,0.013,7231047
0.029,0.179,0.792,7227159
0.10291666666666666,0.845,0.05208333333333333,7219132
0.21966666666666665,0.756,0.024333333333333335,7071397
0.993,0.006,0.001,7018207
0.211,0.787,0.002,7043198
0.943,0.05,0.007,7191213
0.24,0.732,0.028,6838189
0.891,0.09,0.019,7113432
0.965,0.033,0.002,6873193
0.992,0.008,0.0,7219114
0.135,0.1385,0.7265,7113321
0.9366,0.052399999999999995,0.011,7180537
0.33,0.666,0.004,6861074
0.864,0.112,0.024,6895735
0.919,0.081,0.0,6880746
0.902,0.074,0.024,6967155
0.8726666666666666,0.11,0.017333333333333333,6986422
0.9076666666666667,0.08633333333333335,0.006,7019099
0.089,0.097,0.814,7162369
0.996,0.004,0.0,6946574
0.24,0.743,0.017,6971576
0.867,0.104,0.029,6867641
0.849,0.14,0.011,7172324
0.952,0.044,0.004,7129032
0.9,0.077,0.023,6824825
0.196,0.759,0.045,6971583
0.068,0.865,0.067,7116586
0.855,0.12633333333333335,0.018666666666666668,7168806
0.991,0.006,0.003,6942966
0.8731666666666668,0.11583333333333334,0.011,6880226
0.993,0.005,0.002,7131283
0.215,0.758,0.027,7023825
0.993,0.005,0.002,7112651
0.888,0.076,0.036,7174219
0.995,0.005,0.0,7090682
0.788,0.138,0.074,7346983
0.924,0.062,0.014,6933084
0.157,0.768,0.075,7216530
0.945,0.041,0.014,7063761
0.964,0.034,0.002,6996783
0.969,0.03,0.001,6927625
0.895,0.085,0.02,6830354
0.048,0.06,0.892,6823074
0.956,0.04,0.004,7005667
0.243,0.72,0.037,6907586
0.2293,0.7617,0.009,6996689
0.24,0.7415,0.0185,7060750
0.083,0.143,0.774,6849515
0.902,0.087,0.011,7021035
0.036,0.803,0.161,6975726
0.111,0.869,0.02,6921491
0.265,0.722,0.013,7199059
0.161,0.804,0.035,6939103
0.715,0.259,0.026,7018510
0.842,0.124,0.034,7110113
0.1,0.866,0.034,7159291
0.214,0.74,0.046,7042441
0.916,0.072,0.012,7164395
0.874,0.095,0.031,7024903
0.998,0.002,0.0,6863512
0.866,0.123,0.011,7081486
0.796,0.146,0.058,6932572
0.136,0.787,0.077,6862827
0.152,0.764,0.084,7116913
0.942,0.049,0.009,7021810
0.229,0.119,0.652,7029348
0.104,0.891,0.005,7129688
0.866,0.13,0.004,6861294
0.10383333333333333,0.17716666666666667,0.719,7002538
0.918,0.07,0.012,6860500
0.956,0.036,0.008,6877147
0.905,0.094,0.001,7066305
0.844,0.124,0.032,7038835
0.888,0.0935,0.0185,7157388
0.921,0.065,0.014,7152645
0.719,0.262,0.019,7114391
0.942,0.049,0.009,6972976
0.949,0.047,0.004,6931007
0.77,0.179,0.051,7157936
0.976,0.024,0.0,6836199
0.998,0.002,0.0,6834248
0.927,0.06,0.013,7072064
0.217,0.764,0.019,7010410
0.993,0.007,0.0,7134086
0.993,0.007,0.0,6812000
0.985,0.012,0.003,6860081
0.928,0.063,0.009,7157169
0.8955,0.0985,0.006,6985823
0.23425,0.707,0.05875,7121098
0.23,0.75,0.02,7082624
0.8915,0.083,0.0255,6837468
0.935,0.056,0.009,6996786
0.995,0.003,0.002,6992399
0.91,0.068,0.022,7084257
0.906,0.069,0.025,6911768
0.8835,0.1065,0.01,6900414
0.978,0.02,0.002,7202887
0.957,0.026,0.017,7132451
0.985,0.009,0.006,7090900
0.248,0.078,0.674,7227160
0.981,0.018,0.001,6868412
0.924,0.058333333333333334,0.017666666666666664,6964883
0.887,0.103,0.01,6964514
0.912,0.068,0.02,7102134
0.749,0.24,0.011,6996949
0.986,0.013,0.001,6957723
0.91,0.074,0.016,7084348
0.996,0.003,0.001,7153629
0.165,0.134,0.701,7155817
0.953,0.039,0.008,7130279
0.892,0.086,0.022,6900836
0.113,0.868,0.019,7073965
0.997,0.002,0.001,7040604
0.309,0.677,0.014,7140375
0.89,0.105,0.005,6952833
0.214,0.745,0.041,7189683
0.115,0.8393333333333333,0.045666666666666675,6973191
0.838,0.133,0.029,7096307
0.972,0.026,0.002,7002422
0.167,0.7,0.133,6959924
0.99,0.008,0.002,6992840
0.945,0.031,0.024,7219840
0.299,0.693,0.008,6814096
0.167,0.805,0.028,6918494
0.868,0.098,0.034,6915752
0.968,0.031,0.001,6865406
0.203,0.787,0.01,6862031
0.785,0.184,0.031,6900833
0.971,0.028,0.001,7102698
0.8720833333333332,0.11491666666666665,0.013,7104414
0.96,0.024,0.016,6911760
0.972,0.026,0.002,6927617
0.275,0.713,0.012,6886414
0.992,0.008,0.0,7179391
0.09,0.122,0.788,6931647
0.964,0.031,0.005,6966395
0.89375,0.08125,0.025,6885653
0.928,0.059,0.013,7153321
0.73,0.203,0.067,6986331
0.218,0.768,0.014,6974649
0.264,0.022,0.714,7166048
0.8224,0.1356,0.042,6834562
0.035,0.12,0.845,7116928
0.833,0.143,0.024,7147804
0.9965,0.0035,0.0,6898205
0.948,0.049,0.003,7141948
0.841,0.129,0.03,6842059
0.905,0.078,0.017,7045763
0.991,0.008,0.001,7215719
0.992,0.008,0.0,7057681
0.2025,0.1675,0.63,6901012
0.979,0.016,0.005,6997287
0.998,0.002,0.0,7225324
0.936,0.048,0.016,7160784
0.8876666666666666,0.101,0.011333333333333334,6881760
0.988,0.012,0.0,6846315
0.967,0.029,0.004,7164891
0.194,0.785,0.021,6964043
0.98,0.019,0.001,7228995
0.214,0.768,0.018,6958224
0.94575,0.04125,0.013,7022608
0.8555,0.1055,0.039,6816109
0.9345,0.048,0.0175,7206636
0.033,0.924,0.043,7061332
0.852,0.114,0.034,6899157
0.122,0.862,0.016,6989047
0.989,0.011,0.0,6920229
0.173,0.758,0.069,7215769
0.89275,0.09625,0.011,7113529
0.994,0.006,0.0,7162243
0.92,0.062,0.018,7170687
0.884,0.084,0.032,6931981
0.984,0.016,0.0,6834185
0.183,0.151,0.666,6873204
0.908,0.082,0.01,7074433
0.889,0.103,0.008,7022344
0.8305,0.1185,0.051,6948152
0.988,0.01,0.002,6977484
0.947,0.038,0.015,6998920
0.085,0.851,0.064,6877385
0.156,0.816,0.028,6965042
0.898,0.083,0.019,7181896
0.914,0.07,0.016,7050913
0.965,0.019,0.016,6854193
0.914,0.059,0.027,6881399
0.907,0.075,0.018,7124813
0.756,0.164,0.08,6921287
0.88075,0.117,0.00225,6971358
0.119,0.842,0.039,7061399
0.831,0.142,0.027,6896977
0.915,0.063,0.022,7222270
0.971,0.024,0.005,7029035
0.94325,0.04475,0.012,6926839
0.925,0.063,0.012,7217471
0.961,0.032,0.007,7209804
0.865,0.098,0.037,7158701
0.953,0.042,0.005,6922875
0.897,0.083,0.02,7061194
0.988,0.01,0.002,6939515
0.085,0.899,0.016,7233619
0.971,0.018,0.011,6928793
0.146,0.796,0.058,6821839
0.894,0.075,0.031,6978932
0.166,0.127,0.707,7189564
0.709,0.147,0.144,7220603
0.915,0.076,0.009,7229512
0.989,0.01,0.001,6817642
0.998,0.002,0.0,7040975
0.848,0.134,0.018,6960364
0.983,0.016,0.001,7121849
0.03,0.08,0.89,7209724
0.997,0.003,0.0,6812792
0.161,0.803,0.036,7116592
0.914,0.0695,0.0165,6964332
0.189,0.774,0.037,6959635
0.994,0.006,0.0,7162154
0.933,0.062,0.005,7185895
0.77,0.166,0.064,7145036
0.218,0.703,0.079,7186582
0.1875,0.0425,0.77,7080971
0.262,0.726,0.012,7050087
0.99,0.006,0.004,7130360
0.86,0.115,0.025,7160165
0.997,0.002,0.001,7031779
0.952,0.044,0.004,7192613
0.97,0.028,0.002,7153512
0.957,0.035,0.008,7213308
0.946,0.047,0.007,7203422
0.7955,0.137,0.0675,6871458
0.926,0.066,0.008,7231822
0.9123333333333332,0.076,0.011666666666666667,7187397
0.192,0.789,0.019,7003681
0.991,0.006,0.003,6939304
0.318,0.674,0.008,6957267
0.968,0.021,0.011,6828255
0.165,0.132,0.703,7090330
0.256,0.737,0.007,6852712
0.197,0.726,0.077,6901269
0.979,0.019,0.002,7074332
0.801,0.194,0.005,6840135
0.952,0.038,0.01,7222056
0.982,0.009,0.009,7087876
0.224,0.742,0.034,7023659
0.127,0.147,0.726,7008286
0.889,0.093,0.018,7159831
0.797,0.188,0.015,6910680
0.958,0.041,0.001,7049945
0.03,0.874,0.096,6824821
0.995,0.005,0.0,7088561
0.245,0.7406666666666667,0.014333333333333332,6992264
0.996,0.004,0.0,6961377
0.188,0.1125,0.6995,6955180
0.878,0.116,0.006,6957153
0.155,0.753,0.092,6918347
0.1625,0.8259702380952382,0.011529761904761904,7143571
0.904,0.091,0.005,6849359
0.968,0.023,0.009,7147894
0.888,0.08,0.032,7082792
0.218,0.752,0.03,7063219
0.96,0.036,0.004,6937052
0.957,0.039,0.004,7078859
0.99,0.009,0.001,6962448
0.937,0.054,0.009,6926204
0.979,0.015,0.006,6903840
0.995,0.005,0.0,6841176
0.911,0.086,0.003,7031418
0.8971,0.0859,0.017,7222149
0.956,0.035,0.009,6985495
0.793,0.141,0.066,6923195
0.795,0.158,0.047,6962716
0.916,0.07,0.014,7058823
0.276,0.71,0.014,6996275
0.9925,0.0065,0.001,6848341
0.876,0.083,0.041,7201827
0.196,0.77,0.034,6889236
0.15,0.766,0.084,6880432
0.206,0.758,0.036,6942894
0.188,0.796,0.016,7099904
0.77,0.1155,0.1145,7099347
0.979,0.019,0.002,7098426
0.048,0.089,0.863,7047209
0.944,0.034,0.022,6846456
0.355,0.634,0.011,7066718
0.991,0.009,0.0,6863354
0.172,0.767,0.061,7212712
0.221,0.762,0.017,6912023
0.9076666666666666,0.07933333333333333,0.013,7113400
0.998,0.002,0.0,7131579
0.953,0.036,0.011,7023944
0.994,0.006,0.0,7068373
0.142,0.821,0.037,6878928
0.988,0.011,0.001,6928571
0.2775,0.7075000000000001,0.015,6840833
0.244,0.744,0.012,6830579
0.922,0.072,0.006,7091115
0.962,0.032,0.006,6911292
0.986,0.011,0.003,7027258
0.99,0.01,0.0,7014002
0.924,0.071,0.005,6887761
0.979,0.019,0.002,7044536
0.861,0.1,0.039,7123255
0.131,0.115,0.754,6936063
0.145,0.823,0.032,7219232
0.923,0.071,0.006,6929494
0.103,0.138,0.759,7049030
0.266,0.726,0.008,6925039
0.058,0.101,0.841,7136894
0.96,0.032,0.008,6846026
0.932,0.027,0.041,6944573
0.5657583333333336,0.4312416666666668,0.003,6868769
0.287,0.6935,0.0195,7036866
0.999,0.001,0.0,7166962
0.966,0.027,0.007,6854990
0.907,0.081,0.012,7171595
0.234,0.758,0.008,7105294
0.882,0.1,0.018,7160848
0.958,0.036,0.006,7193261
0.1,0.822,0.078,6920342
0.957,0.032833333333333325,0.010166666666666666,7070033
0.147,0.837,0.016,7105066
0.882,0.076,0.042,7029704
0.995,0.005,0.0,7228474
0.839,0.149,0.012,7173402
0.994,0.005,0.001,6849244
0.1525,0.7911,0.0564,7008362
0.232,0.746,0.022,6938183
0.737,0.09,0.173,6837447
0.969,0.028,0.003,7154663
0.139,0.109,0.752,6946726
0.079,0.799,0.122,7193850
0.761,0.207,0.032,7097829
0.1995,0.7955,0.005,6958249
0.934,0.05625,0.00975,6843066
0.149,0.784,0.067,6965159
0.338,0.659,0.003,6817276
0.185,0.778,0.037,6930644
0.933,0.0586,0.008400000000000001,6932714
0.868,0.1,0.032,7217356
0.987,0.009,0.004,6894507
0.997,0.003,0.0,6880660
0.714,0.21,0.076,7146905
0.2625,0.7265,0.011,6913456
0.962,0.037,0.001,6872215
0.927,0.062,0.011,6820022
0.964,0.035,0.001,7046209
0.837,0.1288,0.0342,7139171
0.945,0.044,0.011,7115719
0.129,0.135,0.736,6898170
0.89525,0.09675,0.008,7207345
0.96,0.036,0.004,7140907
0.8895,0.0865,0.024,7222591
0.872,0.113,0.015,6892644
0.0912,0.842,0.0668,6975322
0.943,0.0505,0.0065,7088585
0.291,0.697,0.012,7117702
0.959,0.039,0.002,7136482
0.205,0.756,0.039,7106032
0.9065,0.075,0.0185,7231315
0.901,0.091,0.008,6993447
0.827,0.164,0.009,7190476
0.759,0.205,0.036,7160538
0.979,0.02,0.001,7104292
0.902,0.088,0.01,7020272
0.989,0.009,0.002,7046336
0.106,0.801,0.093,7136307
0.99,0.01,0.0,6869981
0.144,0.156,0.7,6883129
0.998,0.002,0.0,7057103
0.964,0.032,0.004,7095024
0.924,0.055,0.021,6868619
0.333,0.662,0.005,6927184
0.924,0.053,0.023,6934838
0.202,0.734,0.064,7026131
0.2,0.755,0.045,7039233
0.054,0.713,0.233,6939968
0.972,0.025,0.003,7011897
0.971,0.028,0.001,7226001
0.863,0.113,0.024,7118257
0.786,0.107,0.107,7233096
0.956,0.042,0.002,6982088
0.139,0.829,0.032,6878599
0.144,0.724,0.132,7233273
0.261,0.723,0.016,7130142
0.998,0.001,0.001,7104193
0.908,0.086,0.006,6870653
0.971,0.028,0.001,6865784
0.942,0.051,0.007,7136001
0.863,0.117,0.02,6814268
0.895,0.083,0.022,7064636
0.157,0.772,0.071,7174250
1.0,0.0,0.0,6998888
0.798,0.172,0.03,7184814
0.8907999999999999,0.08,0.0292,6933259
0.89375,0.07725,0.029,6862624
0.22,0.761,0.019,6956818
0.1585,0.1405,0.701,7097814
0.241,0.744,0.015,7033140
0.984,0.015,0.001,6846942
0.928,0.065,0.007,6900647
0.194,0.79,0.016,7112040
0.912,0.07,0.018,7093281
0.212,0.756,0.032,7108463
0.984,0.015,0.001,7122279
0.9271666666666667,0.066,0.006833333333333333,7076341
0.141,0.814,0.045,7076222
0.971,0.026,0.003,7117274
0.341,0.655,0.004,6813123
0.98,0.018,0.002,6979935
0.879,0.109,0.012,7226157
0.95,0.047,0.003,6876483
0.865,0.093,0.042,7144013
0.221,0.728,0.051,6929962
0.96,0.036,0.004,6918845
0.309,0.686,0.005,6877708
0.991,0.009,0.0,7069307
0.137,0.801,0.062,6954464
0.178,0.771,0.051,7170972
0.878,0.1,0.022,7207788
0.238,0.75,0.012,7098885
0.9185,0.0665,0.015,7172849
0.233,0.736,0.031,7107609
0.993,0.007,0.0,6871899
0.898,0.085,0.017,7164979
0.328,0.669,0.003,7079185
0.959,0.039,0.002,6999256
0.215,0.752,0.033,6871386
0.908,0.072,0.02,7143077
0.926,0.062,0.012,6943243
0.015,0.039,0.946,6979420
0.219,0.766,0.015,7119696
0.923,0.062,0.015,7105189
0.104,0.866,0.03,6816525
0.96,0.033,0.007,7037382
0.93,0.055,0.015,6924699
0.148,0.849,0.003,7089171
0.216,0.746,0.038,7180624
0.809,0.136,0.055,6937624
0.194,0.7486666666666666,0.05733333333333333,7144208
0.973,0.022,0.005,7168493
0.953,0.038,0.009,7125052
0.851,0.131,0.018,7100406
0.17,0.776,0.054,6913599
0.114,0.814,0.072,6904996
0.752,0.1988333333333333,0.049166666666666664,7121251
0.992,0.005,0.003,6830734
0.99,0.009,0.001,6892429
0.801,0.154,0.045,7003116
0.986,0.011,0.003,7151218
0.964,0.029,0.007,7160103
0.949,0.038,0.013,7148534
0.914,0.07225,0.01375,7201524
0.744,0.1425,0.1135,6878744
0.853,0.118,0.029,7091990
0.948,0.051,0.001,6987404
0.205,0.755,0.04,7216177
0.979,0.013,0.008,7068010
0.892,0.09,0.018,7199258
0.998,0.002,0.0,6992461
0.934,0.055,0.011,7028232
0.329,0.668,0.003,7050982
0.118,0.839,0.043,6960883
0.029,0.255,0.716,7112826
0.984,0.016,0.0,6887329
0.947,0.037,0.016,7227277
0.155,0.774,0.071,7127626
0.947,0.038,0.015,7218810
0.739,0.187,0.074,7216046
1.0,0.0,0.0,6871740
0.255,0.738,0.007,6861764
0.947,0.0345,0.0185,7082537
0.942,0.048,0.01,7031725
0.045,0.759,0.196,7030819
0.972,0.024,0.004,6817926
0.89,0.101,0.009,6943912
0.272,0.71,0.018,7224223
0.7865,0.165,0.0485,7148535
0.913,0.072,0.015,6952802
0.984,0.013,0.003,7010660
0.924,0.069,0.007,6886406
0.161,0.1785,0.6605,7033114
0.97,0.027,0.003,7130335
0.104,0.221,0.675,7003299
0.912,0.058,0.03,7188868
0.924,0.061,0.015,7117882
0.07175,0.149,0.77925,7170294
0.858,0.118,0.024,6830577
0.288,0.699,0.013,6856661
0.825,0.154,0.021,6889073
0.978,0.021,0.001,6816854
0.969,0.028,0.003,7096166
0.951,0.04,0.009,7149292
0.964,0.035,0.001,7117145
0.906,0.078,0.016,6831602
0.191,0.742,0.067,7025987
0.16,0.821,0.019,7046663
0.996,0.003,0.001,7045804
0.688,0.13,0.182,7147363
0.244,0.736,0.02,6884221
0.92,0.073,0.007,7194511
0.197,0.757,0.046,6936429
0.849,0.128,0.023,6924314
0.837,0.133,0.03,7127321
0.978,0.014,0.008,7145625
0.992,0.004,0.004,7068476
0.954,0.043,0.003,7101670
0.136,0.834,0.03,6926945
0.256,0.723,0.021,6829721
0.875,0.103,0.022,6943355
0.823,0.168,0.009,6969926
0.78,0.217,0.003,6832534
0.075,0.79,0.135,6969677
0.927,0.064,0.009,7198077
0.173,0.807,0.02,6979325
0.134,0.178,0.688,7050294
0.256,0.727,0.017,6894356
0.21,0.1265,0.6635,7221698
0.207,0.765,0.028,6940276
0.915,0.079,0.006,6983559
0.96,0.035,0.005,6996201
0.059333333333333335,0.9239333333333334,0.016733333333333333,7187683
0.297,0.689,0.014,7156639
0.9725,0.0235,0.004,7055311
0.09633333333333334,0.8536666666666666,0.05,7008293
0.902,0.084,0.014,6957831
0.934,0.055,0.011,7070159
0.9463333333333334,0.04791666666666666,0.00575,7222573
0.877,0.103,0.02,6873230
0.008,0.055,0.937,7216363
0.1466,0.136,0.7173999999999999,7111223
0.858,0.112,0.03,7001379
0.307,0.682,0.011,6838035
0.8815,0.0835,0.035,7195389
0.955,0.035,0.01,7052068
0.997,0.003,0.0,7020905
0.9426666666666667,0.05333333333333334,0.004,7125633
0.861,0.109,0.03,7093061
0.963,0.033,0.004,6970173
0.999,0.001,0.0,7117211
0.975,0.021,0.004,6866543
0.947,0.044,0.009,6872285
0.918,0.075,0.007,7132724
0.993,0.007,0.0,7138953
0.286,0.704,0.01,7063056
0.9855,0.0135,0.001,6884537
0.98,0.016,0.004,7176977
0.941,0.048,0.011,7177227
0.196,0.782,0.022,6956750
0.198,0.732,0.07,7205851
0.11916666666666667,0.8618333333333332,0.019,7197823
0.229,0.749,0.022,7096249
0.897,0.081,0.022,6889329
0.979,0.019,0.002,6897829
0.828,0.136,0.036,7113721
0.3185,0.6805,0.001,6859298
0.9285,0.065,0.0065,6976123
0.844,0.116,0.04,6942763
0.896,0.088,0.016,7196607
0.81,0.131,0.059,6990592
0.249,0.726,0.025,7058614
0.998,0.002,0.0,7148649
0.985,0.012,0.003,7197596
0.147,0.174,0.679,6943966
0.792,0.158,0.05,6850642
0.79,0.093,0.117,6830150
0.996,0.003,0.001,7018258
0.7945,0.183,0.0225,6822739
0.97,0.024,0.006,6877590
0.252,0.722,0.026,7210697
0.983,0.015,0.002,6978462
0.875,0.119,0.006,6883577
0.1055,0.1485,0.746,6818239
0.993,0.007,0.0,7196953
0.119,0.198,0.683,7103376
0.841,0.131,0.028,6867407
0.766,0.183,0.051,6902144
0.241,0.098,0.661,6837736
0.93,0.058,0.012,7130859
0.898,0.088,0.014,6829436
0.866,0.101,0.033,7141477
0.962,0.032,0.006,6870611
0.869,0.103,0.028,7140254
0.997,0.002,0.001,7075106
0.955,0.04,0.005,7016289
0.836,0.133,0.031,7147243
0.922,0.074,0.004,7139368
0.966,0.032,0.002,6820440
0.93,0.058,0.012,6898317
0.997,0.002,0.001,6881132
0.098,0.789,0.113,7054835
0.163,0.174,0.663,6851494
0.8335,0.1575,0.009,6993240
0.971,0.022,0.007,6865214
0.989,0.011,0.0,7067608
0.13,0.81,0.06,6831359
0.958,0.041,0.001,7167459
0.188,0.756,0.056,6895137
0.993,0.007,0.0,6928932
0.8826666666666667,0.10133333333333334,0.016,6913860
0.272,0.721,0.007,7093824
0.269,0.722,0.009,6837090
0.996,0.004,0.0,6854497
0.854,0.118,0.028,6939996
0.077,0.206,0.717,6833550
0.97,0.028,0.002,7123349
0.885,0.103,0.012,6886478
0.0415,0.9165,0.042,7160007
0.314,0.6806666666666668,0.005333333333333334,7075596
0.996,0.004,0.0,6841503
0.107,0.162,0.731,7178637
0.142,0.848,0.01,6963110
